2017.09.14,3382
2017.09.15,3712.8
2017.09.18,3989
2017.09.19,3896.5
2017.09.20,3954
2017.09.21,3629.1
2017.09.22,3595.1
2017.09.25,3927.7
2017.09.26,3912
2017.09.27,4158.6
2017.09.28,4170
2017.09.29,4179
2017.10.02,4399.7
2017.10.03,4274.1
2017.10.04,4194
2017.10.05,4341.8
2017.10.06,4332.6
2017.10.09,4839.9
2017.10.10,4885
2017.10.11,4822.9
2017.10.12,5359
2017.10.13,5690.4
2017.10.16,5688.9
2017.10.17,5569
2017.10.18,5501.4
2017.10.19,5701
2017.10.20,5901.8
2017.10.23,5917
2017.10.24,5574
2017.10.25,5658.1
2017.10.26,5843.8
2017.10.27,5741.4
2017.10.30,6079.3
2017.10.31,6397.8
2017.11.01,6562.9
2017.11.02,7068
2017.11.03,7217.1
2017.11.06,7110.9
2017.11.07,7127.7
2017.11.08,7243.5
2017.11.09,7094.7
2017.11.10,6557.8
2017.11.13,6434.6
2017.11.14,6571
2017.11.15,7281.5
2017.11.16,7900.4
2017.11.17,7688.4
2017.11.20,8263.8
2017.11.21,8126
2017.11.22,8192.8
2017.11.23,8160.9
2017.11.24,8251
2017.11.27,9632
2017.11.28,9915.9
2017.11.29,10116
2017.11.30,9616.3
2017.12.01,10890
2017.12.04,11452
2017.12.05,11719
2017.12.06,13145
2017.12.07,15892
2017.12.08,15539
2017.12.11,17083
2017.12.12,17066
2017.12.13,16662
2017.12.14,16355
2017.12.15,17549
2017.12.18,18643
2017.12.19,16792
2017.12.20,16164
2017.12.21,15532
2017.12.22,13624
2017.12.26,15845
2017.12.27,15203
2017.12.28,13837
2017.12.29,14192
2018.01.02,14796
2018.01.03,15022
2018.01.04,14891
2018.01.05,16874
2018.01.08,14863
2018.01.09,14496
2018.01.10,14481
2018.01.11,13453
2018.01.12,13731
2018.01.15,13883
2018.01.16,10545
2018.01.17,11335
2018.01.18,11394
2018.01.19,11328
2018.01.22,10345
2018.01.23,10971
2018.01.24,11208
2018.01.25,11254
2018.01.26,10854
2018.01.29,11308
2018.01.30,10239
2018.01.31,10083
2018.02.01,9315
2018.02.02,8660.7
2018.02.05,7126
2018.02.06,7734
2018.02.07,8084
2018.02.08,8174
2018.02.09,8532
2018.02.12,8836.8
2018.02.13,8542.5
2018.02.14,9273.9
2018.02.15,9859.9
2018.02.16,10091
2018.02.19,11085
2018.02.20,11676
2018.02.21,10253
2018.02.22,9882.9
2018.02.23,9906
2018.02.26,10360
2018.02.27,10749
2018.02.28,10500
2018.03.01,10934
2018.03.02,11023
2018.03.05,11569
2018.03.06,10770
2018.03.07,9923
2018.03.08,9324
2018.03.09,9013
2018.03.12,9092.9
2018.03.13,9089.5
2018.03.14,8031.7
2018.03.15,8305
2018.03.16,8514.6
2018.03.19,8372
2018.03.20,8978.9
2018.03.21,8911.2
2018.03.22,8609
2018.03.23,8598.6
2018.03.26,7876
2018.03.27,7978.6
2018.03.28,7886.5
2018.03.29,7104
2018.03.30,6834.8
2018.04.02,6933.5
2018.04.03,7399.4
2018.04.04,6820.1
2018.04.05,6743.5
2018.04.06,6585
2018.04.09,6660
2018.04.10,6835.7
2018.04.11,6880.4
2018.04.12,7724.9
2018.04.13,7848.6
2018.04.16,7976.4
2018.04.17,7903.9
2018.04.18,8184
2018.04.19,8227.8
2018.04.20,8509
2018.04.23,8925.7
2018.04.24,9443.8
2018.04.25,9067.7
2018.04.26,9123.7
2018.04.27,8992
2018.04.30,9272
2018.05.01,9012.1
2018.05.02,9194.3
2018.05.03,9683.9
2018.05.04,9688.3
2018.05.07,9434.1
2018.05.08,9155.5
2018.05.09,9253
2018.05.10,9089.2
2018.05.11,8415.1
2018.05.14,8806.4
2018.05.15,8507.5
2018.05.16,8284
2018.05.17,8198.8
2018.05.18,8202.2
2018.05.21,8400.4
2018.05.22,8102.4
2018.05.23,7581.8
2018.05.24,7528.4
2018.05.25,7434
2018.05.28,7203.5
2018.05.29,7488.2
2018.05.30,7332.5
2018.05.31,7529.6
2018.06.01,7436.5
2018.06.04,7512.9
2018.06.05,7624.4
2018.06.06,7609.7
2018.06.07,7655.4
2018.06.08,7643.4
2018.06.11,6747.4
2018.06.12,6517.8
2018.06.13,6253.5
2018.06.14,6644.3
2018.06.15,6495.1
2018.06.18,6724
2018.06.19,6693.8
2018.06.20,6746
2018.06.21,6709.4
2018.06.22,6039.3
2018.06.25,6245
2018.06.26,6175
2018.06.27,6121.3
2018.06.28,6043.9
2018.06.29,5900.5
2018.07.02,6619.5
2018.07.03,6608
2018.07.04,6686.2
2018.07.05,6501.3
2018.07.06,6569
2018.07.09,6693.1
2018.07.10,6385
2018.07.11,6349.7
2018.07.12,6164
2018.07.13,6171.7
2018.07.16,6659.9
2018.07.17,7315.2
2018.07.18,7332.1
2018.07.19,7416.7
2018.07.20,7345.9
2018.07.23,7695.8
2018.07.24,8223.1
2018.07.25,8186.3
2018.07.26,8150.1
2018.07.27,8240
2018.07.30,8158.6
2018.07.31,7692.5
2018.08.01,7483
2018.08.02,7543.9
2018.08.03,7376.8
2018.08.06,6912.5
2018.08.07,6868.3
2018.08.08,6313.8
2018.08.09,6503
2018.08.10,6187.2
2018.08.13,6267.6
2018.08.14,6061.9
2018.08.15,6374
2018.08.16,6249
2018.08.17,6466
2018.08.20,6448.3
